name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,brand,Kebutuhan_Tier,brand_encoded,target_encoded
Intel Xeon E5504 @ 2.00GHz,49.0,80.0,2009-04-01,LGA1366,Server,2000.0,0.0,1,4,1,2563,63,Intel,Server,1,3
Intel Xeon E5506 @ 2.13GHz,96.0,80.0,2009-04-01,LGA1366,Server,2130.0,0.0,1,4,1,2285,80,Intel,Server,1,3
Intel Xeon E5507 @ 2.27GHz,100.0,80.0,2010-06-01,LGA1366,Server,2270.0,0.0,1,4,1,2300,50,Intel,Server,1,3
Intel Xeon E5520 @ 2.27GHz,32.87,80.0,2009-03-01,LGA1366,Server,2270.0,2530.0,1,4,2,1986,181,Intel,Server,1,3
Intel Xeon E5530 @ 2.40GHz,29.99,80.0,2009-04-01,LGA1366,Server,2400.0,2660.0,1,4,2,1938,46,Intel,Server,1,3
Intel Xeon E5540 @ 2.53GHz,72.63,80.0,2009-07-01,LGA1366,Server,2530.0,2800.0,1,4,2,1894,47,Intel,Server,1,3
Intel Xeon E5603 @ 1.60GHz,95.19,80.0,2011-06-01,LGA1366,Server,1600.0,0.0,1,4,1,2295,20,Intel,Server,1,3
Intel Xeon E5606 @ 2.13GHz,170.33,80.0,2011-05-01,LGA1366,Server,2130.0,0.0,1,4,1,2073,39,Intel,Server,1,3
Intel Xeon E5607 @ 2.27GHz,41.79,80.0,2011-04-01,LGA1366,Server,2270.0,0.0,1,4,1,1911,15,Intel,Server,1,3
Intel Xeon E5620 @ 2.40GHz,34.92,80.0,2010-06-01,LGA1366,Server,2400.0,2660.0,1,4,2,1614,210,Intel,Server,1,3
Intel Xeon E5630 @ 2.53GHz,158.0,80.0,2010-05-01,LGA1366,Server,2530.0,2800.0,1,4,2,1571,87,Intel,Server,1,3
Intel Xeon E5640 @ 2.67GHz,64.0,80.0,2010-05-01,LGA1366,Server,2670.0,2930.0,1,4,2,1542,48,Intel,Server,1,3
Intel Xeon E5645 @ 2.40GHz,52.0,80.0,2011-04-01,LGA1366,Server,2400.0,2670.0,1,6,2,1341,84,Intel,Server,1,3
Intel Xeon E5649 @ 2.53GHz,71.4,80.0,2011-08-01,LGA1366,Server,2530.0,2930.0,1,6,2,1304,37,Intel,Server,1,3
Intel Xeon E7-8880 v3 @ 2.30GHz,133.0,150.0,2016-07-01,LGA2011-1,Server,2300.0,3100.0,1,18,2,399,1,Intel,Server,1,3
Intel Xeon Gold 5115 @ 2.40GHz,1024.0,85.0,2018-02-01,FCLGA3647,Server,2400.0,3200.0,1,10,2,529,2,Intel,Server,1,3
Intel Xeon Gold 5118 @ 2.30GHz,452.98,105.0,2017-12-01,FCLGA3647,Server,2300.0,3200.0,1,12,2,466,8,Intel,Server,1,3
Intel Xeon Gold 5122 @ 3.60GHz,1120.01,105.0,2017-11-01,FCLGA3647,Server,3600.0,3700.0,1,4,2,831,17,Intel,Server,1,3
Intel Xeon Gold 5218 @ 2.30GHz,797.0,125.0,2019-09-01,FCLGA3647,Server,2300.0,3900.0,1,16,2,278,6,Intel,Server,1,3
Intel Xeon Gold 5317 @ 3.00GHz,1069.99,150.0,2021-05-01,FCLGA4189,Server,3000.0,3600.0,1,12,2,173,17,Intel,Server,1,3
Intel Xeon Gold 6126 @ 2.60GHz,588.0,125.0,2018-03-01,FCLGA3647,Server,2600.0,3700.0,1,12,2,366,2,Intel,Server,1,3
Intel Xeon Gold 6128 @ 3.40GHz,1026.0,115.0,2017-10-01,FCLGA3647,Server,3400.0,3700.0,1,6,2,579,11,Intel,Server,1,3
Intel Xeon Gold 6134 @ 3.20GHz,910.11,130.0,2017-04-01,FCLGA3647,Server,3200.0,3700.0,1,8,2,453,14,Intel,Server,1,3
Intel Xeon Gold 6140 @ 2.30GHz,895.0,140.0,2017-11-01,FCLGA3647,Server,2300.0,3700.0,1,18,2,264,1,Intel,Server,1,3
Intel Xeon Gold 6144 @ 3.50GHz,718.0,150.0,2017-10-01,FCLGA3647,Server,3500.0,4200.0,1,8,2,384,4,Intel,Server,1,3
Intel Xeon Gold 6148 @ 2.40GHz,1099.0,150.0,2018-01-01,FCLGA3647,Server,2400.0,3700.0,1,20,2,147,20,Intel,Server,1,3
Intel Xeon L3360 @ 2.83GHz,89.23,65.0,2012-05-01,LGA775,Server,2830.0,0.0,1,4,1,2089,6,Intel,Server,1,3
Intel Xeon L3406 @ 2.27GHz,258.19,30.0,2010-01-01,LGA1156,Server,2270.0,2530.0,1,2,2,3053,1,Intel,Server,1,3
Intel Xeon L3426 @ 1.87GHz,227.0,45.0,2010-03-01,LGA1156,Server,1870.0,3200.0,1,4,2,1952,18,Intel,Server,1,3
Intel Xeon L5240 @ 3.00GHz,31.4,40.0,2009-06-01,LGA771,Server,3000.0,0.0,1,2,1,2687,5,Intel,Server,1,3
Intel Xeon L5310 @ 1.60GHz,112.5,50.0,2016-05-01,LGA771,Server,1600.0,0.0,1,4,1,2651,1,Intel,Server,1,3
Intel Xeon L5320 @ 1.86GHz,69.99,50.0,2011-10-01,LGA771,Server,1860.0,0.0,1,4,1,2868,4,Intel,Server,1,3
Intel Xeon L5335 @ 2.00GHz,18.79,50.0,2007-01-01,LGA771,Server,2000.0,0.0,1,4,1,2457,2,Intel,Server,1,3
Intel Xeon L5410 @ 2.33GHz,100.08,50.0,2009-03-01,LGA771,Server,2330.0,0.0,1,4,1,2301,35,Intel,Server,1,3
Intel Xeon L5420 @ 2.50GHz,27.5,50.0,2009-02-01,LGA771,Server,2500.0,0.0,1,4,1,2223,212,Intel,Server,1,3
Intel Xeon L5430 @ 2.66GHz,227.0,50.0,2014-02-01,LGA771,Server,2660.0,0.0,1,4,1,2121,49,Intel,Server,1,3
Intel Xeon L5520 @ 2.27GHz,49.0,60.0,2010-03-01,LGA1366,Server,2270.0,2536.0,1,4,2,2114,25,Intel,Server,1,3
Intel Xeon L5530 @ 2.40GHz,148.37,60.0,2011-10-01,LGA1366,Server,2400.0,2660.0,1,4,2,1976,3,Intel,Server,1,3
Intel Xeon L5630 @ 2.13GHz,98.97,40.0,2010-01-01,LGA1366,Server,2130.0,2400.0,1,4,2,1799,21,Intel,Server,1,3
Intel Xeon L5638 @ 2.00GHz,69.9,60.0,2011-04-01,LGA1366,Server,2000.0,2400.0,1,6,2,1575,14,Intel,Server,1,3
Intel Xeon L5640 @ 2.27GHz,72.63,60.0,2010-09-01,LGA1366,Server,2270.0,2800.0,1,6,2,1390,43,Intel,Server,1,3
Intel Xeon Silver 4108 @ 1.80GHz,355.04,85.0,2018-01-01,FCLGA3647,Server,1800.0,3000.0,1,8,2,798,24,Intel,Server,1,3
Intel Xeon Silver 4109T @ 2.00GHz,562.78,70.0,2018-04-01,FCLGA3647,Server,2000.0,3000.0,1,8,2,733,4,Intel,Server,1,3
Intel Xeon Silver 4110 @ 2.10GHz,510.0,85.0,2017-10-01,FCLGA3647,Server,2100.0,3000.0,1,8,2,742,50,Intel,Server,1,3
Intel Xeon Silver 4112 @ 2.60GHz,226.0,85.0,2018-02-01,FCLGA3647,Server,2600.0,3000.0,1,4,2,1095,10,Intel,Server,1,3
Intel Xeon Silver 4114 @ 2.20GHz,697.0,85.0,2017-10-01,FCLGA3647,Server,2200.0,3000.0,1,10,2,621,54,Intel,Server,1,3
Intel Xeon Silver 4116 @ 2.10GHz,389.98,85.0,2018-01-01,FCLGA3647,Server,2100.0,3000.0,1,12,2,513,18,Intel,Server,1,3
Intel Xeon Silver 4116T @ 2.10GHz,1112.0,85.0,2021-02-01,FCLGA3647,Server,2100.0,3000.0,1,12,2,504,1,Intel,Server,1,3
Intel Xeon Silver 4208 @ 2.10GHz,475.99,85.0,2019-07-01,FCLGA3647,Server,2100.0,3200.0,1,8,2,685,11,Intel,Server,1,3
Intel Xeon Silver 4210 @ 2.20GHz,469.0,85.0,2019-08-01,FCLGA3647,Server,2200.0,3200.0,1,10,2,555,12,Intel,Server,1,3
Intel Xeon Silver 4210R @ 2.40GHz,474.0,100.0,2020-06-01,FCLGA3647,Server,2400.0,3200.0,1,10,2,503,17,Intel,Server,1,3
Intel Xeon Silver 4214 @ 2.20GHz,709.0,85.0,2019-09-01,FCLGA3647,Server,2200.0,3200.0,1,12,2,471,18,Intel,Server,1,3
Intel Xeon Silver 4214R @ 2.40GHz,645.0,100.0,2020-05-01,FCLGA3647,Server,2400.0,3500.0,1,12,2,402,10,Intel,Server,1,3
Intel Xeon Silver 4214Y @ 2.20GHz,768.0,85.0,2020-06-01,FCLGA3647,Server,2200.0,3200.0,1,12,2,502,1,Intel,Server,1,3
Intel Xeon Silver 4215 @ 2.50GHz,681.51,85.0,2019-06-01,FCLGA3647,Server,2500.0,3500.0,1,8,2,539,2,Intel,Server,1,3
Intel Xeon Silver 4215R @ 3.20GHz,785.0,130.0,2020-10-01,FCLGA3647,Server,3200.0,4000.0,1,8,2,509,5,Intel,Server,1,3
Intel Xeon Silver 4216 @ 2.10GHz,1054.46,100.0,2019-08-01,FCLGA3647,Server,2100.0,3200.0,1,16,2,343,6,Intel,Server,1,3
Intel Xeon Silver 4309Y @ 2.80GHz,736.99,105.0,2021-07-01,FCLGA4189,Server,2800.0,3600.0,1,8,2,373,1,Intel,Server,1,3
Intel Xeon Silver 4310 @ 2.10GHz,551.2,120.0,2021-05-01,FCLGA4189,Server,2100.0,3300.0,1,12,2,238,7,Intel,Server,1,3
Intel Xeon Silver 4310T @ 2.30GHz,783.99,105.0,2021-09-01,FCLGA4189,Server,2300.0,3400.0,1,10,2,309,1,Intel,Server,1,3
Intel Xeon Silver 4314 @ 2.40GHz,785.5,135.0,2021-08-01,FCLGA4189,Server,2400.0,3400.0,1,16,2,146,11,Intel,Server,1,3
Intel Xeon Silver 4316 @ 2.30GHz,1090.0,150.0,2021-08-01,FCLGA4189,Server,2300.0,3400.0,1,20,2,90,1,Intel,Server,1,3
Intel Xeon W-10855M @ 2.80GHz,450.0,45.0,2020-08-01,FCBGA1440,"Laptop, Server",2800.0,5100.0,1,6,2,619,65,Intel,Server,1,3
Intel Xeon W-10885M @ 2.40GHz,623.0,45.0,2020-06-01,FCBGA1440,"Laptop, Server",2400.0,5300.0,1,8,2,470,90,Intel,Server,1,3
Intel Xeon W-11555MLE @ 1.90GHz,348.0,25.0,2022-11-01,FCBGA1787,Server,1900.0,4400.0,1,6,2,632,5,Intel,Server,1,3
Intel Xeon W-11855M @ 3.20GHz,450.0,45.0,2021-06-01,FCBGA1787,"Laptop, Server",3200.0,4900.0,1,6,2,390,54,Intel,Server,1,3
Intel Xeon W-11865MLE @ 1.50GHz,467.0,25.0,2022-06-01,FCBGA1787,"Server, Mobile/Embedded",1500.0,4500.0,1,8,2,473,4,Intel,Server,1,3
Intel Xeon W-11865MRE @ 2.60GHz,480.0,45.0,2022-06-01,FCBGA1787,"Server, Mobile/Embedded",2600.0,4700.0,1,8,2,234,1,Intel,Server,1,3
Intel Xeon W-11955M @ 2.60GHz,623.0,45.0,2021-06-01,FCBGA1787,"Laptop, Server",2600.0,5000.0,1,8,2,243,74,Intel,Server,1,3
Intel Xeon W-1250 @ 3.30GHz,332.39,80.0,2020-08-01,FCLGA1200,Server,3300.0,4700.0,1,6,2,569,29,Intel,Server,1,3
Intel Xeon W-1250E @ 3.50GHz,260.0,80.0,2022-07-01,FCLGA1200,Server,3500.0,4700.0,1,6,2,567,1,Intel,Server,1,3
Intel Xeon W-1250P @ 4.10GHz,321.5,125.0,2021-05-01,FCLGA1200,"Desktop, Server",4100.0,4800.0,1,6,2,538,4,Intel,Server,1,3
Intel Xeon W-1270 @ 3.40GHz,362.0,80.0,2020-07-01,FCLGA1200,Server,3400.0,5000.0,1,8,2,417,9,Intel,Server,1,3
Intel Xeon W-1270E @ 3.40GHz,367.0,80.0,2022-01-01,FCLGA1200,"Server, Mobile/Embedded",3400.0,4800.0,1,8,2,385,3,Intel,Server,1,3
Intel Xeon W-1270P @ 3.80GHz,465.99,95.0,2020-09-01,FCLGA1200,Server,3800.0,5100.0,1,8,2,364,4,Intel,Server,1,3
Intel Xeon W-1270TE @ 2.00GHz,367.0,35.0,2021-10-01,FCLGA1200,Server,2000.0,4400.0,1,8,2,584,1,Intel,Server,1,3
Intel Xeon W-1290 @ 3.20GHz,588.67,80.0,2020-08-01,FCLGA1200,Server,3200.0,5200.0,1,10,2,338,28,Intel,Server,1,3
Intel Xeon W-1290E @ 3.50GHz,500.0,95.0,2021-04-01,FCLGA1200,Server,3500.0,4800.0,1,10,2,281,4,Intel,Server,1,3
Intel Xeon W-1290P @ 3.70GHz,649.4,125.0,2020-08-01,FCLGA1200,Server,3700.0,5300.0,1,10,2,260,34,Intel,Server,1,3
Intel Xeon W-1290T @ 1.90GHz,494.0,35.0,2021-01-01,FCLGA1200,Server,1900.0,4700.0,1,10,2,392,1,Intel,Server,1,3
Intel Xeon W-1350 @ 3.30GHz,283.99,80.0,2021-06-01,FCLGA1200,Server,3300.0,5000.0,1,6,2,371,19,Intel,Server,1,3
Intel Xeon W-1350P @ 4.00GHz,355.99,65.0,2021-11-01,FCLGA1200,Server,4000.0,5100.0,1,6,2,344,8,Intel,Server,1,3
Intel Xeon W-1370 @ 2.90GHz,429.99,80.0,2021-09-01,FCLGA1200,"Desktop, Server",2900.0,5100.0,1,8,2,227,9,Intel,Server,1,3
Intel Xeon W-1370P @ 3.60GHz,513.99,125.0,2021-06-01,FCLGA1200,"Desktop, Server",3600.0,5200.0,1,8,2,208,5,Intel,Server,1,3
Intel Xeon W-1390 @ 2.80GHz,579.99,80.0,2021-11-01,FCLGA1200,Server,2800.0,5200.0,1,8,2,228,5,Intel,Server,1,3
Intel Xeon W-2102 @ 2.90GHz,286.99,120.0,2018-06-01,FCLGA2066,Server,2900.0,0.0,1,4,1,1318,32,Intel,Server,1,3
Intel Xeon W-2104 @ 3.20GHz,255.0,120.0,2018-10-01,FCLGA2066,Server,3200.0,0.0,1,4,1,1193,10,Intel,Server,1,3
Intel Xeon W-2123 @ 3.60GHz,427.11,120.0,2017-11-01,FCLGA2066,Server,3600.0,3900.0,1,4,2,851,199,Intel,Server,1,3
Intel Xeon W-2125 @ 4.00GHz,998.95,120.0,2017-12-01,FCLGA2066,Server,4000.0,4500.0,1,4,2,754,181,Intel,Server,1,3
Intel Xeon W-2133 @ 3.60GHz,617.0,140.0,2017-09-01,FCLGA2066,Server,3600.0,3900.0,1,6,2,631,121,Intel,Server,1,3
Intel Xeon W-2135 @ 3.70GHz,1007.7,140.0,2017-11-01,FCLGA2066,Server,3700.0,4500.0,1,6,2,557,89,Intel,Server,1,3
Intel Xeon W-2175 @ 2.50GHz,429.0,140.0,2019-02-01,FCLGA2066,Server,2500.0,4300.0,1,14,2,246,30,Intel,Server,1,3
Intel Xeon W-2223 @ 3.60GHz,329.99,120.0,2020-04-01,FCLGA2066,Server,3600.0,3900.0,1,4,2,835,31,Intel,Server,1,3
Intel Xeon W-2225 @ 4.10GHz,542.6,105.0,2020-03-01,FCLGA2066,Server,4100.0,4600.0,1,4,2,710,41,Intel,Server,1,3
Intel Xeon W-2235 @ 3.80GHz,849.99,130.0,2020-08-01,FCLGA2066,Server,3800.0,4600.0,1,6,2,548,31,Intel,Server,1,3
Intel Xeon W-2245 @ 3.90GHz,840.16,155.0,2020-04-01,FCLGA2066,Server,3900.0,4700.0,1,8,2,359,61,Intel,Server,1,3
Intel Xeon W-2255 @ 3.70GHz,778.0,165.0,2020-03-01,FCLGA2066,"Desktop, Server",3700.0,4700.0,1,10,2,273,32,Intel,Server,1,3
Intel Xeon W-2265 @ 3.50GHz,1082.13,165.0,2020-08-01,FCLGA2066,Server,3500.0,4600.0,1,12,2,193,15,Intel,Server,1,3
Intel Xeon W-2275 @ 3.30GHz,1112.0,165.0,2020-12-01,FCLGA2066,Desktop,3300.0,4800.0,1,14,2,165,20,Intel,Desain & Streaming,1,1
Intel Xeon W-3223 @ 3.50GHz,820.55,160.0,2020-08-01,FCLGA3647,Server,3500.0,4000.0,1,8,2,429,20,Intel,Server,1,3
Intel Xeon W-3323 @ 3.50GHz,949.0,220.0,2021-10-01,FCLGA4189,"Desktop, Server",3500.0,3900.0,1,12,2,194,1,Intel,Server,1,3
Intel Xeon W3503 @ 2.40GHz,9.99,130.0,2009-05-01,LGA1366,Server,2400.0,0.0,1,2,1,2919,161,Intel,Server,1,3
Intel Xeon W3505 @ 2.53GHz,14.86,130.0,2009-04-01,LGA1366,Server,2530.0,0.0,1,2,1,2837,92,Intel,Server,1,3
Intel Xeon W3520 @ 2.67GHz,59.0,130.0,2009-03-01,LGA1366,Server,2670.0,2930.0,1,4,2,1867,465,Intel,Server,1,3
Intel Xeon W3530 @ 2.80GHz,338.14,130.0,2010-05-01,LGA1366,Server,2800.0,3060.0,1,4,2,1782,411,Intel,Server,1,3
Intel Xeon W3540 @ 2.93GHz,507.0,130.0,2009-06-01,LGA1366,Server,2930.0,3200.0,1,4,2,1787,87,Intel,Server,1,3
Intel Xeon W3550 @ 3.07GHz,49.95,130.0,2009-09-01,LGA1366,Server,3070.0,3330.0,1,4,2,1724,463,Intel,Server,1,3
Intel Xeon W3565 @ 3.20GHz,59.95,130.0,2009-12-01,LGA1366,Server,3200.0,3460.0,1,4,2,1671,426,Intel,Server,1,3
Intel Xeon W3570 @ 3.20GHz,469.95,130.0,2009-07-01,LGA1366,Server,3200.0,3460.0,1,4,2,1728,59,Intel,Server,1,3
Intel Xeon W3580 @ 3.33GHz,214.5,130.0,2009-11-01,LGA1366,Server,3330.0,3600.0,1,4,2,1612,78,Intel,Server,1,3
Intel Xeon W3670 @ 3.20GHz,295.19,130.0,2011-04-01,LGA1366,Server,3200.0,3460.0,1,6,2,1090,141,Intel,Server,1,3
Intel Xeon W3680 @ 3.33GHz,350.19,130.0,2010-04-01,LGA1366,Server,3330.0,3600.0,1,6,2,1041,404,Intel,Server,1,3
Intel Xeon W3690 @ 3.47GHz,450.19,130.0,2011-03-01,LGA1366,Server,3470.0,3730.0,1,6,2,989,401,Intel,Server,1,3
Intel Xeon W5580 @ 3.20GHz,864.0,130.0,2009-03-01,LGA1366,Server,3200.0,3460.0,1,4,2,1657,32,Intel,Server,1,3
Intel Xeon X3210 @ 2.13GHz,185.71,105.0,2008-12-01,LGA775,Server,2130.0,0.0,1,4,1,2714,37,Intel,Server,1,3
Intel Xeon X3220 @ 2.40GHz,66.14,105.0,2009-04-01,LGA775,Server,2400.0,0.0,1,4,1,2293,100,Intel,Server,1,3
Intel Xeon X3230 @ 2.66GHz,349.95,95.0,2009-06-01,LGA775,Server,2660.0,0.0,1,4,1,2230,52,Intel,Server,1,3
Intel Xeon X3320 @ 2.50GHz,229.5,95.0,2009-10-01,LGA775,Server,2500.0,0.0,1,4,1,2261,43,Intel,Server,1,3
Intel Xeon X3323 @ 2.50GHz,19.36,80.0,2014-06-01,LGA775,Server,2500.0,0.0,1,4,1,2358,36,Intel,Server,1,3
Intel Xeon X3330 @ 2.66GHz,210.0,95.0,2010-04-01,LGA775,Server,2660.0,0.0,1,4,1,2222,55,Intel,Server,1,3
Intel Xeon X3350 @ 2.66GHz,59.99,95.0,2008-12-01,LGA775,Server,2660.0,0.0,1,4,1,2169,18,Intel,Server,1,3
Intel Xeon X3353 @ 2.66GHz,73.5,80.0,2014-04-01,LGA775,Server,2660.0,0.0,1,4,1,2138,12,Intel,Server,1,3
Intel Xeon X3360 @ 2.83GHz,39.99,95.0,2009-04-01,LGA775,Server,2830.0,0.0,1,4,1,2065,143,Intel,Server,1,3
Intel Xeon X3363 @ 2.83GHz,87.6,80.0,2013-10-01,LGA771,Server,2830.0,0.0,1,4,1,2087,137,Intel,Server,1,3
Intel Xeon X3370 @ 3.00GHz,40.0,95.0,2009-05-01,LGA775,Server,3000.0,0.0,1,4,1,1980,55,Intel,Server,1,3
Intel Xeon X3380 @ 3.16GHz,509.95,95.0,2009-01-01,LGA775,Server,3160.0,0.0,1,4,1,2083,16,Intel,Server,1,3
Intel Xeon X3430 @ 2.40GHz,72.25,95.0,2009-11-01,LGA1156,Server,2400.0,2800.0,1,4,1,2080,199,Intel,Server,1,3
Intel Xeon X3440 @ 2.53GHz,50.0,95.0,2009-10-01,LGA1156,Server,2530.0,2930.0,1,4,2,1895,140,Intel,Server,1,3
Intel Xeon X3450 @ 2.67GHz,83.33,95.0,2009-11-01,LGA1156,Server,2670.0,3200.0,1,4,2,1864,155,Intel,Server,1,3
Intel Xeon X3460 @ 2.80GHz,73.04,95.0,2010-01-01,LGA1156,Server,2800.0,3460.0,1,4,2,1855,60,Intel,Server,1,3
Intel Xeon X3470 @ 2.93GHz,97.19,95.0,2010-07-01,LGA1156,Server,2930.0,3600.0,1,4,2,1712,337,Intel,Server,1,3
Intel Xeon X5260 @ 3.33GHz,13.0,80.0,2009-03-01,LGA771,Server,3330.0,0.0,1,2,1,2762,44,Intel,Server,1,3
Intel Xeon X5272 @ 3.40GHz,140.0,80.0,2009-03-01,LGA771,Server,3400.0,0.0,1,2,1,2604,9,Intel,Server,1,3
Intel Xeon X5355 @ 2.66GHz,299.95,120.0,2009-03-01,LGA771,Server,2660.0,0.0,1,4,1,2263,51,Intel,Server,1,3
Intel Xeon X5365 @ 3.00GHz,62.99,150.0,2009-03-01,LGA771,Server,3000.0,0.0,1,4,1,2071,12,Intel,Server,1,3
Intel Xeon X5450 @ 3.00GHz,49.96,120.0,2009-02-01,LGA771,Server,3000.0,0.0,1,4,1,2027,470,Intel,Server,1,3
Intel Xeon X5460 @ 3.16GHz,219.55,120.0,2009-02-01,LGA771,Server,3160.0,0.0,1,4,1,1962,722,Intel,Server,1,3
Intel Xeon X5470 @ 3.33GHz,179.95,120.0,2009-03-01,LGA771,Server,3330.0,0.0,1,4,1,1883,156,Intel,Server,1,3
Intel Xeon X5472 @ 3.00GHz,225.0,120.0,2009-03-01,LGA771,Server,3000.0,0.0,1,4,1,2144,45,Intel,Server,1,3
Intel Xeon X5482 @ 3.20GHz,99.95,150.0,2009-03-01,LGA771,Server,3200.0,0.0,1,4,1,1932,62,Intel,Server,1,3
Intel Xeon X5550 @ 2.67GHz,49.0,95.0,2009-04-01,LGA1366,Server,2670.0,3060.0,1,4,2,1806,101,Intel,Server,1,3
Intel Xeon X5560 @ 2.80GHz,71.0,95.0,2009-04-01,LGA1366,Server,2800.0,3200.0,1,4,2,1749,75,Intel,Server,1,3
Intel Xeon X5570 @ 2.93GHz,100.0,95.0,2009-05-01,LGA1366,Server,2930.0,3333.0,1,4,2,1703,148,Intel,Server,1,3
Intel Xeon X5647 @ 2.93GHz,19.93,130.0,2011-07-01,LGA1366,Server,2930.0,3200.0,1,4,2,1423,33,Intel,Server,1,3
Intel Xeon X5650 @ 2.67GHz,49.0,95.0,2010-02-01,LGA1366,Server,2670.0,3060.0,1,6,2,1215,698,Intel,Server,1,3
Intel Xeon X5660 @ 2.80GHz,54.07,95.0,2010-04-01,LGA1366,Server,2800.0,3200.0,1,6,2,1151,278,Intel,Server,1,3
Intel Xeon X5667 @ 3.07GHz,18.04,95.0,2010-07-01,LGA1366,Server,3070.0,3460.0,1,4,2,1403,27,Intel,Server,1,3
Intel Xeon X5670 @ 2.93GHz,21.85,95.0,2010-03-01,LGA1366,Server,2930.0,3330.0,1,6,2,1157,387,Intel,Server,1,3
Intel Xeon X5672 @ 3.20GHz,44.99,95.0,2011-09-01,LGA1366,Server,3200.0,3600.0,1,4,2,1332,23,Intel,Server,1,3
Intel Xeon X5675 @ 3.07GHz,67.0,95.0,2011-02-01,LGA1366,Server,3070.0,3460.0,1,6,2,1099,307,Intel,Server,1,3
Intel Xeon X5677 @ 3.47GHz,110.0,130.0,2010-03-01,LGA1366,Server,3470.0,3730.0,1,4,2,1329,75,Intel,Server,1,3
Intel Xeon X5680 @ 3.33GHz,165.0,130.0,2010-04-01,LGA1366,Server,3330.0,3600.0,1,6,2,1057,254,Intel,Server,1,3
Intel Xeon X5687 @ 3.60GHz,189.95,130.0,2011-04-01,LGA1366,Server,3600.0,3860.0,1,4,2,1289,118,Intel,Server,1,3
Intel Xeon X5690 @ 3.47GHz,169.47,130.0,2011-03-01,LGA1366,Server,3470.0,3730.0,1,6,2,1034,296,Intel,Server,1,3
Intel Xeon X6550 @ 2.00GHz,79.0,130.0,2013-12-01,LGA1567,Server,2000.0,2400.0,1,4,1,2294,1,Intel,Server,1,3
Mobile Intel Pentium 4 - M 1.70GHz,275.0,0.0,2009-03-01,Unknown,Laptop,1700.0,0.0,1,1,1,3980,5,Intel,Casual / Office,1,0
AMD EPYC 7282,818.68,120.0,2019-12-01,SP3,Server,2800.0,3200.0,2,16,2,80,1,AMD,Server,0,3
AMD Opteron 2218,192.82,95.0,2009-03-01,F (1207),Server,2600.0,0.0,2,2,1,437,1,AMD,Server,0,3
AMD Opteron 2354,570.38,115.0,2013-09-01,F (1207),Server,2200.0,0.0,2,4,1,428,1,AMD,Server,0,3
AMD Opteron 2356,159.9,75.0,2009-08-01,F (1207),Server,2300.0,0.0,2,4,1,430,2,AMD,Server,0,3
AMD Opteron 2374 HE,110.0,55.0,2010-04-01,F (1207),Server,2200.0,0.0,2,4,1,423,1,AMD,Server,0,3
AMD Opteron 2427,110.0,75.0,2011-07-01,F (1207),Server,2200.0,0.0,2,6,1,405,1,AMD,Server,0,3
AMD Opteron 2435,21.9,75.0,2013-03-01,F (1207),Server,2600.0,0.0,2,6,1,389,2,AMD,Server,0,3
AMD Opteron 285,49.9,95.0,2009-04-01,940,Server,2600.0,0.0,2,2,1,445,1,AMD,Server,0,3
AMD Opteron 290,270.0,95.0,2009-06-01,940,Server,2800.0,0.0,2,2,1,446,1,AMD,Server,0,3
AMD Opteron 4130,459.9,95.0,2016-05-01,F (1207),Server,2600.0,3200.0,2,4,1,413,1,AMD,Server,0,3
AMD Opteron 4284,203.68,95.0,2013-02-01,Socket C32,Server,3000.0,3300.0,2,4,2,344,1,AMD,Server,0,3
AMD Opteron 4386,479.34,95.0,2014-06-01,C32,Server,3100.0,3800.0,2,4,2,338,8,AMD,Server,0,3
AMD Opteron 6128,538.0,115.0,2010-04-01,G34,Server,2000.0,0.0,2,8,1,376,4,AMD,Server,0,3
AMD Opteron 6134,204.4,115.0,2010-12-01,G34,Server,2300.0,0.0,2,8,1,380,1,AMD,Server,0,3
AMD Opteron 6136,698.0,115.0,2013-06-01,Socket G34,Server,2400.0,0.0,2,8,1,353,1,AMD,Server,0,3
AMD Opteron 6176 SE,499.78,140.0,2010-08-01,G34,Server,2300.0,0.0,2,12,1,358,2,AMD,Server,0,3
AMD Opteron 6220,400.2,115.0,2013-07-01,Socket G34,Server,3000.0,3600.0,2,4,2,354,2,AMD,Server,0,3
AMD Opteron 6234,901.98,115.0,2012-01-01,G34,Server,2400.0,3000.0,2,6,2,343,1,AMD,Server,0,3
AMD Opteron 6272,140.0,115.0,2011-12-01,G34,Server,2100.0,3000.0,2,8,2,339,1,AMD,Server,0,3
AMD Opteron 6276,131.92,115.0,2013-03-01,Socket G34,Server,2300.0,2600.0,4,8,2,312,1,AMD,Server,0,3
AMD Opteron 6276,65.96,115.0,2013-03-01,Socket G34,Server,2300.0,2600.0,2,8,2,328,4,AMD,Server,0,3
AMD Opteron 6278,512.0,115.0,2013-03-01,Unknown,Server,2400.0,2700.0,4,16,1,278,1,AMD,Server,0,3
AMD Opteron 6366 HE,687.98,85.0,2014-04-01,Unknown,Server,1800.0,2300.0,2,8,2,318,1,AMD,Server,0,3
AMD Opteron 8356,812.04,75.0,2014-05-01,F (1207),Server,2300.0,0.0,4,4,1,387,1,AMD,Server,0,3
AMD Opteron 8378,352.84,115.0,2014-08-01,F (1207),Server,2400.0,0.0,4,4,1,359,4,AMD,Server,0,3
